Price,Date,Close,High,Low,Open,Volume
Ticker,,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
1709,2006-08-17,158.0760955810547,158.92545720025672,154.60314227806418,155.1505066509866,12739317
1710,2006-08-18,160.42601013183594,161.73780601505203,157.6042279696569,158.54795812208968,15356587
1711,2006-08-21,162.04922485351562,162.8986015195692,158.49134132646023,160.43543173185168,9427581
1712,2006-08-22,159.55775451660156,163.26663630853847,158.56681767429973,161.3885995311975,6734404
1713,2006-08-23,159.9258270263672,161.54905856508813,158.5857160443466,159.302955789936,11536873
1714,2006-08-24,162.341796875,163.07791335893137,158.2365486318278,160.246707673985,12357374
1715,2006-08-25,160.83181762695312,163.83289851156982,159.81258062454407,162.32292723010593,6324757
1716,2006-08-28,160.83181762695312,162.32292723010593,158.92546554566712,158.92546554566712,2958593
1717,2006-08-29,159.5671844482422,164.39912518905305,159.0670118593264,164.39912518905305,4219571
1718,2006-08-30,161.23760986328125,162.32291526204978,159.5671866909144,159.5671866909144,4366854
1719,2006-08-31,159.65213012695312,162.8891545525769,158.08552885547385,161.01111769155082,9743991
1720,2006-09-01,162.86085510253906,163.99333733363065,159.14251940676886,159.3029563934036,6378636
1721,2006-09-04,169.3443145751953,169.68406522948214,164.2103915237149,164.2103915237149,7433071
1722,2006-09-05,167.34359741210938,169.87282060429806,166.28660704515627,169.68406856717874,5287934
1723,2006-09-06,167.2020263671875,169.2782535540341,166.66410037966983,167.9853344959155,4665319
1724,2006-09-07,169.42926025390625,169.83506435208812,166.07899055447254,166.66410833345913,7294017
1725,2006-09-08,169.77842712402344,170.96753933852398,168.6459450261083,169.7029353311337,8234535
1726,2006-09-11,159.96359252929688,170.23145520633028,157.67031284088793,170.06157985362833,9586057
1727,2006-09-12,161.162109375,162.09640107421328,153.121459598264,153.121459598264,8239660
1728,2006-09-13,164.24813842773438,165.98461514332874,161.75666856857168,161.75666856857168,7293412
1729,2006-09-14,163.3043975830078,166.09786451678403,162.55884284185228,164.21038929599868,5065558
1730,2006-09-15,164.14431762695312,165.1541161740843,161.79440824245208,163.64413001518523,4948776
1731,2006-09-18,162.36065673828125,164.96537170987907,161.80385401329275,164.19151691853656,3995217
1732,2006-09-19,156.92474365234375,163.1534108310517,155.53744092294218,162.32292588168414,6791613
1733,2006-09-20,158.97264099121094,159.4916902782751,155.15049886732774,156.6038549061764,10539433
1734,2006-09-21,159.95413208007812,164.1726401343564,158.20821707991993,164.1726401343564,6184351
1735,2006-09-22,157.75521850585938,159.85030745257902,157.2739075861479,159.85030745257902,8256097
1736,2006-09-25,159.9918975830078,161.8321812254826,158.17047561922914,158.17047561922914,9852747
1737,2006-09-26,161.9359893798828,162.24742500462787,159.7465166818573,160.43544138037524,7337617
1738,2006-09-27,160.86953735351562,163.5497589868039,160.43541821819912,162.34177007836706,4494704
1739,2006-09-28,158.84994506835938,162.24740646091453,158.151582095623,162.24740646091453,7909697
1740,2006-09-29,162.64378356933594,163.51202192679,159.05758492533556,159.05758492533556,6049973
1741,2006-10-03,164.18206787109375,165.49386362469969,161.4452311614551,162.64376668341026,7603759
1742,2006-10-04,166.1261749267578,167.17372697103193,164.25757629522244,164.56901190534924,14836758
1743,2006-10-05,168.68370056152344,170.25030181865034,166.66410345368075,166.66410345368075,11080892
1744,2006-10-06,168.5893096923828,169.68405337458736,167.07933861829804,168.92906032293314,3451442
1745,2006-10-09,169.99551391601562,170.79768381862664,160.4354383571114,168.36284401999245,4938282
1746,2006-10-10,171.78860473632812,172.70403487973638,171.19406359295124,171.19406359295124,4367955
1747,2006-10-11,166.22056579589844,173.00603595521576,164.93708491361988,171.46774957312863,4602286
1748,2006-10-12,170.2786407470703,171.0808106792365,166.26774599856006,167.2303679522312,3812052
1749,2006-10-13,172.17555236816406,173.17591269668372,169.4009618222137,171.00531669532478,5214344
1750,2006-10-16,170.83543395996094,173.7610230154861,170.06156410453073,172.7040326081809,4343439
1751,2006-10-17,169.7501220703125,172.13778499279977,166.5414276135165,166.5414276135165,3296415
1752,2006-10-18,167.49459838867188,171.75085994699648,166.95667235893464,169.87282299041584,5972010
1753,2006-10-19,167.86265563964844,169.3065885108172,166.34324599638487,169.3065885108172,3071633
1754,2006-10-20,167.71165466308594,170.24086269831693,166.48478902760837,168.7403148889119,1899138
1755,2006-10-23,165.927978515625,168.7403069452298,165.56935118301544,167.04158386459144,2169867
1756,2006-10-26,164.50296020507812,167.56067118800863,163.45540814968768,167.4096725581395,4098943
1757,2006-10-27,167.35304260253906,168.15521249192452,165.6165658719287,165.69205767232557,4599108
1758,2006-10-30,160.29388427734375,169.7784533721677,158.59516086784447,168.55160258616036,13694008
1759,2006-10-31,156.2357940673828,160.43542534625408,155.52799273153087,160.24668834284336,15471313
1760,2006-11-01,156.50006103515625,158.68951859860394,155.6789994196379,156.68879804834802,8052628
1761,2006-11-02,156.59442138671875,159.3973266993607,156.28298579317803,157.03797889430334,10948564
1762,2006-11-03,153.90476989746094,157.98171784253873,152.3570452254316,157.03798768522097,13345577
1763,2006-11-06,154.01803588867188,155.1127647155216,152.7062399497108,154.20677290964358,12595008
1764,2006-11-07,154.5276336669922,156.83035137135764,154.11239121546026,154.77300079080086,7416644
1765,2006-11-08,151.4227294921875,155.69786758275407,149.58244602458944,155.69786758275407,9838887
1766,2006-11-09,151.62094116210938,153.4234864997196,149.6768355378884,152.88554538721723,11336665
1767,2006-11-10,154.4332733154297,155.05612951098897,150.43181715186338,151.9418034455159,12015800
1768,2006-11-13,157.3588409423828,157.5853313409822,154.99005496334854,155.52798093193974,7055376
1769,2006-11-14,156.55667114257812,158.51965324522862,154.51819724289973,158.51965324522862,5664872
1770,2006-11-15,155.490234375,157.58533828588298,154.81074812003286,156.66046988752487,4562919
1771,2006-11-16,153.6782684326172,157.03797640750315,152.88552193168312,156.09423128873516,6100873
1772,2006-11-17,153.0365447998047,155.71676693376037,152.13056797846394,153.85760648966829,7297879
1773,2006-11-20,151.39443969726562,153.0742863055633,148.78028624779637,153.0742863055633,8746077
1774,2006-11-21,154.19732666015625,155.1316334801076,151.78136366408117,152.3192896959909,3341146
1775,2006-11-22,157.20787048339844,157.60423626653284,153.83872375369043,153.83872375369043,6285828
1776,2006-11-23,155.21656799316406,159.18970913411889,154.404959745753,157.73635294840082,7540032
1777,2006-11-24,155.81112670898438,156.8586787881161,154.4993307788994,155.71675819913705,3421796
1778,2006-11-27,156.38681030273438,157.56648433843853,155.67900888715712,156.54724729416205,2353757
1779,2006-11-28,152.96102905273438,155.6789891498068,152.33815787430495,155.6789891498068,7876962
1780,2006-11-29,152.8760986328125,155.15051647722944,151.49824925996944,154.3672082521023,6740270
1781,2006-11-30,152.72508239746094,154.7729945421739,152.34759337382445,153.82926446847057,7454185
1782,2006-12-01,159.0858917236328,170.43905825620058,152.93271671209638,170.43905825620058,10001085
1783,2006-12-04,166.5414276123047,167.94759196479941,159.58606758871957,159.58606758871957,18491096
1784,2006-12-05,166.6641082763672,168.29676302169486,164.77663302504652,167.60783838741514,6699838
1785,2006-12-06,166.37155151367188,167.60784052991616,163.07789686299614,164.6067598015982,4822862
1786,2006-12-07,168.49496459960938,169.11783583238935,164.80494400107065,166.09787823554598,3963218
1787,2006-12-08,163.6063995361328,168.7403226659351,162.9363365704684,167.98534457924063,5872840
1788,2006-12-11,158.44415283203125,164.1726473660572,153.82927882573463,164.1726473660572,6394422
1789,2006-12-12,154.82020568847656,160.6241922075035,142.50443124922742,158.35922772367877,11916839
1790,2006-12-13,158.7555694580078,161.3791609366665,151.3094757984284,156.96246282707276,6957223
1791,2006-12-14,160.1428680419922,162.13416518438126,157.8118503017952,159.0198242466197,4875056
1792,2006-12-15,161.9925994873047,163.44595553704528,161.0299776699081,161.88879263495872,4003144
1793,2006-12-18,168.49496459960938,168.9290837859536,156.89643013826972,162.5305412069615,10275295
1794,2006-12-19,162.587158203125,169.08006876651456,160.07681179633846,168.43832087798017,7600284
1795,2006-12-20,157.87791442871094,166.27717763787936,156.34906643054205,162.8891693161176,10803050
1796,2006-12-21,163.134521484375,164.02163648715097,157.60421776107555,157.60421776107555,4890273
1797,2006-12-22,162.341796875,163.257227060105,159.80315011277986,159.80315011277986,2948234
1798,2006-12-26,166.9566650390625,168.26846084804356,160.81292844006697,164.19151315478518,5127072
1799,2006-12-27,171.14686584472656,172.3076630879731,165.20131935564,167.23035494295348,8199676
1800,2006-12-28,170.44850158691406,174.58206452984976,169.11782902013317,171.76029744688918,9620655
1801,2006-12-29,169.98606872558594,172.45866184021003,167.9947865507064,171.7602988289029,4262471
1802,2007-01-02,175.4408721923828,176.29024888969025,168.95739943597926,170.26919535336552,4397705
1803,2007-01-03,177.0924072265625,181.57515909047078,176.44123600190437,176.44123600190437,12146833
1804,2007-01-04,178.76283264160156,186.5581009032625,177.61145874150714,184.97262286748781,9239625
1805,2007-01-05,176.93199157714844,180.2539466316849,175.41258185032723,179.31021640253581,7578079
1806,2007-01-08,175.2521209716797,178.13995642081062,169.87281581388834,176.4789716052955,8149058
1807,2007-01-09,171.96791076660156,176.29024076762414,170.25031080193992,175.3464956048633,6023636
1808,2007-01-10,171.46774291992188,173.45902512952952,168.9573963476018,171.55267307348726,8956607
1809,2007-01-11,173.33633422851562,174.02525886921435,170.25974668464443,171.76029455821586,6246930
1810,2007-01-12,177.64920043945312,178.34756339272883,172.3831406879657,173.83649671068432,8533762
1811,2007-01-15,179.02706909179688,179.7254320623221,176.13923368041932,179.2629978565397,4991739
1812,2007-01-16,180.73524475097656,181.4619228370968,178.47970366329133,179.31020363973275,4501937
1813,2007-01-17,182.09422302246094,183.9345065123817,178.74395331619894,182.02815455021016,6234427
1814,2007-01-18,180.1501007080078,184.0288577106562,177.89455994876377,184.0288577106562,4936132
1815,2007-01-19,179.44232177734375,182.08479022190994,175.5352492312935,180.80130941349285,7486262
1816,2007-01-22,181.820556640625,182.87753205470005,177.46991129465988,180.2539401690581,9403581
1817,2007-01-23,179.39512634277344,183.04739332901812,178.36645104052985,182.14140159010586,3187439
1818,2007-01-24,172.9022216796875,180.9711723754454,171.11855319902398,180.25393264758304,10491951
1819,2007-01-25,175.09169006347656,182.85864331538133,172.70402712645455,180.0651913000075,7573837
1820,2007-01-29,169.7689971923828,175.3370544889591,169.1461410251682,174.96900380056977,6033431
1821,2007-01-31,165.77699279785156,175.53524297640533,163.83288743295506,171.76029248417453,6819338
1822,2007-02-01,171.07135009765625,171.760289748287,166.68298186798737,167.7588338738938,3286374
1823,2007-02-02,171.73199462890625,174.11964271321722,170.62781240663074,173.61003171003333,4498770
1824,2007-02-05,173.4684600830078,174.17626144626422,168.96683138931675,172.5152765590573,4885326
1825,2007-02-06,173.6572265625,175.15775956568243,171.38280862827855,174.2140293459447,3160539
1826,2007-02-07,170.30694580078125,174.00638967229855,169.3443239036832,173.81763762849442,4691432
1827,2007-02-08,169.2688446044922,175.53526563516468,168.2118541220443,172.1378037419098,3914040
1828,2007-02-09,170.82598876953125,171.94903257840747,167.06047656276104,169.26882579653923,4583902
1829,2007-02-12,165.16357421875,175.5352581291846,162.88917138563733,175.5352581291846,8906182
1830,2007-02-13,163.59695434570312,170.44849216383744,160.4354217442459,164.96536522121917,5986173
1831,2007-02-14,160.4731903076172,164.9653807972178,157.22674228214976,164.9653807972178,14323291
1832,2007-02-15,164.07826232910156,167.9853499502533,160.81293766353173,164.21039927918414,11121663
1833,2007-02-19,164.17263793945312,167.7965898075645,163.26664621511912,166.09786659635674,3008016
1834,2007-02-20,161.56793212890625,164.76720337490335,160.43543489491546,164.02164858230609,3302948
1835,2007-02-21,162.10586547851562,164.58789710477672,160.8129462325568,161.56793941284604,4584273
1836,2007-02-22,157.56646728515625,163.4742751784363,156.09423448840354,162.32291632981108,7681168
1837,2007-02-23,154.20677185058594,159.58607749585693,150.0543319793355,159.58607749585693,8937257
1838,2007-02-26,158.46302795410156,160.20894301370012,150.2808170462211,154.77300743917644,5110535
1839,2007-02-27,155.4053192138672,160.21838363793714,153.85759452806172,159.20858499629853,3178083
1840,2007-02-28,147.71385192871094,152.88552851093644,142.57047537730233,150.99805322139957,10528793
1841,2007-03-01,148.9312744140625,153.6216399101083,144.7882582481644,151.18680032282577,10387198
1842,2007-03-02,146.35487365722656,150.05433267502667,145.90187775529841,150.05433267502667,8387861
1843,2007-03-05,139.65432739257812,147.0343683871189,137.40823972145947,146.10949991711394,10832915
1844,2007-03-06,137.1439971923828,144.9015122851489,135.34145200276018,140.80568763486278,15055335
1845,2007-03-07,139.40896606445312,144.95814705710242,134.40714948208992,141.08881271097962,12134189
1846,2007-03-08,144.74105834960938,146.27935951630388,140.61693415075894,141.57954090208878,11198957
1847,2007-03-09,142.91021728515625,147.67608946918116,140.63581473537698,146.26992519881898,5779958
1848,2007-03-12,144.33526611328125,146.09061947314967,142.59878945997806,142.92910176641996,5192730
1849,2007-03-13,145.92074584960938,146.97773622504837,142.9385417911522,144.58063493083094,3683519
1850,2007-03-14,140.3621368408203,143.44816300710252,133.77485704619613,136.3701338886533,8746358
1851,2007-03-15,137.02130126953125,143.9011548150158,136.4739368661222,141.56068354060378,5200119
1852,2007-03-16,141.23036193847656,142.12691531508213,137.99335247043282,137.99335247043282,5614541
1853,2007-03-19,145.656494140625,146.2699269611141,141.18318078009997,141.74942183617472,3248599
1854,2007-03-20,145.19407653808594,147.41186428076998,143.54254494544497,146.13782175893166,5171199
1855,2007-03-21,146.43035888671875,146.99659992328782,143.49533182573825,145.71311923844968,6456630
1856,2007-03-22,151.96066284179688,153.07426821324,147.0532154610853,147.41184280093327,6740515
1857,2007-03-23,149.02565002441406,152.1305527086955,147.97809799166774,152.1305527086955,6502954
1858,2007-03-26,142.0419921875,149.2804579719753,140.61695107935307,140.61695107935307,12843084
1859,2007-03-28,135.82275390625,141.74942338317481,135.14325260816503,141.56067135268182,13330313
1860,2007-03-29,135.2281951904297,141.24923305246375,131.85904891127936,137.5875278948136,21538334
1861,2007-03-30,137.44598388671875,138.35197568777772,135.23764953682323,136.46450028351785,6832833
1862,2007-04-02,126.63074493408203,134.1995225087765,124.7715772612454,134.1995225087765,15760343
1863,2007-04-03,128.6125946044922,129.45251788372872,126.6496275017995,128.29172064658323,10731454
1864,2007-04-04,128.8768310546875,130.415132282101,126.29099289124099,129.49970222795798,10438129
1865,2007-04-05,129.4997100830078,131.13237990904295,128.1784758624986,128.34835119544232,11951144
1866,2007-04-09,132.8216552734375,133.96357572541703,130.23581713912733,130.23581713912733,6771919
1867,2007-04-10,136.19081115722656,136.95524263984933,133.6710262852165,134.29389749544433,10853496
1868,2007-04-11,136.42674255371094,137.97448225555016,134.69970419149476,136.1908137715988,7524325
1869,2007-04-12,134.46376037597656,135.70948765184482,133.45396185584298,135.67174927079947,7159874
1870,2007-04-13,137.08737182617188,137.31386226232055,132.87830181572983,134.78465393201427,8635014
1871,2007-04-16,141.6078643798828,142.48554104004563,137.78572214637055,138.72946727802344,6822657
1872,2007-04-17,137.8989715576172,143.73127276368444,137.40823729991612,141.74942896771455,12872730
1873,2007-04-18,136.3701171875,139.86194706335885,134.24669819156054,134.24669819156054,3659201
1874,2007-04-19,134.5959014892578,136.3135015509173,132.91605484325484,135.33201794842986,7962444
1875,2007-04-20,136.4456024169922,138.43689940559156,135.9171147962736,136.27572710198302,5690599
1876,2007-04-23,135.549072265625,138.4840997968068,134.95453110535905,137.72912164658052,5306996
1877,2007-04-24,139.97520446777344,142.31567572619772,136.86086334928848,137.55924140870272,10900597
1878,2007-04-25,143.2688446044922,144.85433774348635,141.57012127886009,141.57955963261753,11846531
1879,2007-04-26,144.69390869140625,149.08227752320656,141.0888180598359,146.65687597141144,11053662
1880,2007-04-27,141.43798828125,146.1661222083079,139.48444458634995,144.98644831479805,9948118
1881,2007-04-30,141.8909912109375,143.63690625568032,138.16323234267998,139.7015186398923,7451148
1882,2007-05-03,138.37083435058594,147.223092391259,137.61584128149596,147.223092391259,11471043
1883,2007-05-04,138.06884765625,140.56031745970967,137.03073398570635,138.5407202390835,7133672
1884,2007-05-07,137.46485900878906,140.23944947425872,135.63401374917547,138.7294781858052,9465356
1885,2007-05-08,136.86085510253906,138.72946867856942,135.9076866374181,137.46484958821858,3752855
1886,2007-05-09,136.51168823242188,138.0688512643171,134.5770211127047,137.78573071306343,6198884
1887,2007-05-10,134.92620849609375,138.4935304042836,134.38826743188366,137.42711668785608,5171736
1888,2007-05-11,135.1621551513672,136.05870868106103,130.23584494467352,134.5770372712914,7831144
1889,2007-05-14,134.9922637939453,137.74797751069949,133.84090487984275,137.5403637883805,5489681
1890,2007-05-15,134.83181762695312,135.87936960854424,134.57701215363286,135.5018805750781,3411010
1891,2007-05-16,138.6634063720703,139.27683923819137,134.95452417303989,134.95452417303989,5151150
1892,2007-05-17,141.67393493652344,142.84417062477303,139.10697311743306,142.44780483562522,8039853
1893,2007-05-18,140.012939453125,142.8818980261168,139.6731888218725,141.93816798151633,7618219
1894,2007-05-21,136.9269256591797,140.61694607236356,136.46449143471494,139.8619529537706,12264711
1895,2007-05-22,137.21005249023438,140.36213199698514,136.7098798588289,137.21949084397605,9258281
1896,2007-05-23,133.63330078125,138.51241898705305,122.28956361631535,122.28956361631535,10666188
1897,2007-05-24,134.52040100097656,135.33200920982884,133.11422162160457,133.41621886890425,5215967
1898,2007-05-25,137.21005249023438,137.59697990596555,132.69898530771513,133.6332921527858,5257662
1899,2007-05-28,138.30479431152344,139.84308062759646,137.44597927963028,137.7857299509457,5505702
1900,2007-05-29,139.83363342285156,140.4093128393924,137.81403628845501,138.72946635480585,8243886
1901,2007-05-30,140.06956481933594,140.7868195444509,138.9182059646379,140.7868195444509,4815603
1902,2007-05-31,142.6365509033203,144.27865914547033,140.0507124843522,140.42820154923427,12464001
1903,2007-06-01,141.1737518310547,143.39153946789446,140.08844638180108,142.19298880572728,7533520
1904,2007-06-04,134.1712188720703,140.61695322402426,133.54834763889932,140.61695322402426,12221534
1905,2007-06-05,134.10513305664062,136.14360680234293,133.5766454296896,134.9167562314284,7755969
1906,2007-06-06,129.85833740234375,134.01077707278807,123.83728409951301,133.06704693237015,12527247
1907,2007-06-07,127.94254302978516,133.95414276189294,126.91386774049552,127.59335402151055,6311982
1908,2007-06-08,123.10116577148438,127.94254505195075,122.03474456733323,127.94254505195075,17354227
1909,2007-06-11,123.28990936279297,127.61223178119656,121.93092927493282,127.61223178119656,7423355
1910,2007-06-12,121.02494812011719,124.38464876924432,108.52985312236262,108.52985312236262,8707101
1911,2007-06-13,121.77993774414062,124.06378640644486,121.17594321897992,121.74219184362452,9038473
1912,2007-06-14,121.22312927246094,125.54545173878073,120.47757450494375,125.54545173878073,15640931
1913,2007-06-15,122.76142883300781,129.29208581977753,121.74219182922612,122.1196884074069,9292336
1914,2007-06-18,121.73274230957031,124.19589692367565,121.34580741309979,124.19589692367565,12218408
1915,2007-06-19,125.2340087890625,125.50769096133439,121.55342693411892,121.55342693411892,7001533
1916,2007-06-20,129.55633544921875,130.24526007993978,125.73419320053992,125.73419320053992,11069756
1917,2007-06-21,129.76394653320312,131.74580526574317,128.7447096227959,131.179564207653,12372606
1918,2007-06-22,129.15997314453125,129.76396771286937,125.16797002758837,128.72585392719157,6319606
1919,2007-06-25,127.9991683959961,130.330201344761,127.05543820933075,129.29208761897095,2503587
1920,2007-06-26,129.2165985107422,129.85834647326521,126.65907507321188,127.97087103135937,3533010
1921,2007-06-27,126.78175354003906,129.38646864318534,125.70588641951095,129.00896455247604,3867018
1922,2007-06-28,125.40388488769531,127.56504237965132,124.5262081961423,127.15923827080132,8643134
1923,2007-06-29,126.49862670898438,127.40460341743008,125.70588018121633,125.71531853447696,3454072
1924,2007-07-02,128.7635955810547,129.74507915032146,125.74363804449708,126.36650926484302,4876715
1925,2007-07-03,129.45252990722656,131.1607067138466,127.63112290747215,129.10335588584465,9394908
1926,2007-07-04,132.3780975341797,133.53889468954762,129.66957584806255,130.97193326556746,6767243
1927,2007-07-05,133.92584228515625,134.55813679828972,131.24562052420106,132.12329718931406,5607997
1928,2007-07-06,134.23728942871094,135.52077030087176,131.30226193936628,133.82203191401166,7438227
1929,2007-07-09,135.19989013671875,136.3701257373147,134.20896822345856,134.20896822345856,4270367
1930,2007-07-10,140.28663635253906,140.91894591900305,135.89825285967387,135.89825285967387,11109692
1931,2007-07-11,138.93707275390625,140.2866218999232,137.24778800517518,140.05069314560308,4711528
1932,2007-07-12,139.64488220214844,140.61694239218232,137.21948096204392,138.93708086862472,7189321
1933,2007-07-13,144.77882385253906,145.73200736020013,140.2488801758872,141.37192398444677,11413563
1934,2007-07-16,143.35379028320312,148.3556067982439,141.80606558312132,148.3556067982439,12143775
1935,2007-07-17,141.33419799804688,144.76939819813472,140.6358349389245,143.35379537163988,6353285
1936,2007-07-18,140.3054962158203,142.50440687501506,138.0688321472256,141.56066181535724,4675385
1937,2007-07-19,146.60968017578125,148.16684310727604,140.23943812485336,141.56067228859047,8551619
1938,2007-07-20,144.8826141357422,156.66046033602083,143.44813489092422,156.66046033602083,9474134
1939,2007-07-23,144.69390869140625,147.22311711099857,142.69317296507495,145.33564163596594,5938127
1940,2007-07-24,141.0133056640625,147.03435861395732,140.61693993007424,145.14688341453433,3644245
1941,2007-07-25,137.03073120117188,141.01331047026028,136.37012162200904,141.01331047026028,6952344
1942,2007-07-26,138.13490295410156,143.8728201111722,135.558488215702,137.95558928563716,16780305
1943,2007-07-27,131.9628448486328,138.7294519057008,131.17955180596513,138.7294519057008,8324724
1944,2007-07-30,133.49172973632812,135.99262291172334,131.36831058764668,135.99262291172334,5309903
1945,2007-07-31,132.0100555419922,135.6717609219647,129.39590218238365,133.2557829248405,15030485
1946,2007-08-01,125.97013854980469,130.04707905271937,124.73384195216764,130.04707905271937,7292629
1947,2007-08-02,123.02566528320312,127.89535206240109,122.0441817535601,125.51713503477764,12982978
1948,2007-08-03,123.88446807861328,127.02711664216369,123.43147971630441,127.02711664216369,7954288
1949,2007-08-06,122.45942687988281,123.62966247011312,119.1374721483589,122.6859248181157,6031651
1950,2007-08-07,124.1392822265625,125.8946356299237,123.62966373896127,123.62966373896127,5043129
1951,2007-08-08,124.37520599365234,126.54579413082983,124.00714781664354,125.51712642033027,7324059
1952,2007-08-09,125.24346160888672,128.3483569049747,124.42240748261791,125.32839176452404,7192530
1953,2007-08-10,126.34762573242188,126.9327435067814,122.43110747667951,122.43110747667951,3819510
1954,2007-08-13,130.71714782714844,131.3683191210568,126.48920099155325,127.40461614470635,6350483
1955,2007-08-14,130.452880859375,131.8401683892779,128.5370906753756,131.36829585037077,4548574
1956,2007-08-16,124.66777801513672,127.17812471696578,122.685934056929,124.76215404182719,4135362
1957,2007-08-17,121.01551055908203,126.27212491051148,120.49645371702873,124.66777013129678,11073059
1958,2007-08-20,122.6576156616211,125.89464039739838,121.57231768531706,124.57340611808573,10714724
1959,2007-08-21,119.69427490234375,123.62966248987058,118.5617852109983,122.68592483772234,10748528
1960,2007-08-22,116.92912292480469,121.27031462249069,116.2873825235745,119.4772153374927,13041513
1961,2007-08-23,117.17449951171875,121.17594061094798,115.70226664563238,118.89209951241102,12188194
1962,2007-08-24,123.93165588378906,125.32838185439279,118.55235068250214,118.55235068250214,6072260
1963,2007-08-27,127.48011779785156,128.72584523905047,125.58320405998047,125.58320405998047,4559621
1964,2007-08-28,125.14908599853516,128.15960528045267,123.89391267760429,128.15960528045267,6422601
1965,2007-08-29,127.24418640136719,127.89535765545975,121.74218983314506,124.5734028511612,14402381
1966,2007-08-30,128.4899139404297,131.9345523159541,127.2158714626745,128.38610707966535,16376053
1967,2007-08-31,132.45361328125,134.19952830832415,128.3483503734324,128.3483503734324,8561200
1968,2007-09-03,132.66123962402344,133.82203696809196,130.65108056905984,132.87830674350633,4993435
1969,2007-09-04,130.4906463623047,133.6144260858215,128.73529277727403,132.13275472264266,7347725
1970,2007-09-05,131.90625,134.55814177035086,129.66958566551588,132.12330207140536,7146176
1971,2007-09-06,134.397705078125,135.31313519151578,130.23582703560214,132.31205439473013,5019688
1972,2007-09-07,131.20787048339844,135.520762124032,130.64162939835205,134.7657690008951,4001104
1973,2007-09-10,132.6329345703125,133.03873870181718,128.5748481675876,129.5752235092866,4032153
1974,2007-09-11,130.07537841796875,132.97265209635438,129.5374524339418,132.87828359910066,3466946
1975,2007-09-12,129.24490356445312,131.91567201524595,128.53710220720328,130.61331451206115,4550515
1976,2007-09-13,131.1795654296875,131.93454349469135,129.1788299726762,129.24489844370692,3526294
1977,2007-09-14,130.94363403320312,133.04817654332288,130.0942723577271,132.31206008539849,3454568
1978,2007-09-17,131.13238525390625,131.7458181365074,129.96214961173513,131.7458181365074,3085853
1979,2007-09-18,131.38719177246094,132.31206028048567,130.6416369595391,131.74581916266678,2131042
1980,2007-09-19,135.9737548828125,138.72003009406157,132.12329755763923,132.6895386297133,7106453
1981,2007-09-20,138.02166748046875,141.14544710784958,136.65325641332308,137.5781249498416,6752282
1982,2007-09-21,139.8619384765625,140.91892873318278,135.898236286154,135.898236286154,5263026
1983,2007-09-24,141.03219604492188,142.50442894731702,139.2957192942457,141.52293032623638,4839931
1984,2007-09-25,139.84307861328125,141.16431283586775,138.3708457644213,141.03219091653162,4948906
1985,2007-09-26,139.65432739257812,140.99443832996528,136.18137399713558,139.8430794338338,3415816
1986,2007-09-27,141.80606079101562,143.58027586364992,139.67320331570562,140.9944375386292,16099339
1987,2007-09-28,146.63796997070312,155.15049213106568,140.0695530226713,142.50440747158535,13964773
1988,2007-10-01,145.95851135253906,152.31930078035612,144.39190988102166,152.31930078035612,7883735
1989,2007-10-03,148.75196838378906,152.810039580985,141.95704519056414,146.84561635178335,8788418
1990,2007-10-04,150.8942413330078,152.39478917295193,146.73236349312594,150.99804818714227,9626312
1991,2007-10-05,147.04379272460938,151.0074800085874,145.33561622105617,150.89423480631854,4775275
1992,2007-10-08,144.2692108154297,148.54433392076686,140.61694387261613,147.25141480068825,15232838
1993,2007-10-09,150.27137756347656,150.9980556367181,140.61694889282487,140.61694889282487,5663959
1994,2007-10-10,152.26268005371094,154.56539791956976,146.02457443163044,146.02457443163044,5970012
1995,2007-10-11,156.76429748535156,158.90657820910255,151.01692656462149,153.0742771393633,8124417
1996,2007-10-12,151.63035583496094,158.34033341326906,148.93127245650817,156.66047191585105,8763929
1997,2007-10-15,154.4521484375,155.7167525521884,152.31929094095372,152.31929094095372,4369453
1998,2007-10-16,154.9239959716797,158.00058342102693,151.94179205187416,158.00058342102693,4155672
1999,2007-10-17,152.30984497070312,153.7915161140672,139.86194975427554,146.59080416529417,7697095
2000,2007-10-18,149.36538696289062,155.09386583542027,142.50441098030177,151.23398540211363,9498409
2001,2007-10-19,148.19515991210938,151.1868022499365,143.11783690596465,147.14760791598323,4221095
2002,2007-10-22,145.8830108642578,147.97809992793913,143.44815609973762,147.03436977122763,4625435
2003,2007-10-23,150.16757202148438,152.58353504140825,147.4118583310925,147.4118583310925,7599610
2004,2007-10-24,146.20387268066406,151.9418056505904,145.33563430651986,150.79044672093073,9307161
2005,2007-10-25,151.111328125,154.1690392925152,146.27938670672415,147.9781101233793,5685647
2006,2007-10-26,151.904052734375,153.8292815357397,146.31711837765312,150.96032255596538,5484197
2007,2007-10-29,152.36648559570312,157.94398154776212,151.18681161152318,154.1690308100766,6504644
2008,2007-10-30,144.9109344482422,154.18787314416514,142.70258538761485,152.88551575393217,13522751
2009,2007-10-31,143.04234313964844,152.1211069420577,141.57011035929966,144.82601151152,15833228
2010,2007-11-01,140.98500061035156,145.69425810481627,139.48445268553397,145.33563072774052,8762066
2011,2007-11-02,142.4666748046875,143.25940634548314,136.84200210133122,137.7857322731202,3284548
